Year,Week,Region,Fregion,BA_NSA,HBA_NSA,WBA_NSA,CBA_NSA,YY_BA_NSA,YY_HBA_NSA,YY_WBA_NSA,YY_CBA_NSA
2010,23,W,4,9190,4260,2190,2110,-20.84,-24.87,-25.0,-27.99
2010,24,W,4,10980,5080,2630,2410,-3.68,-8.3,-10.24,-13.62
2010,25,W,4,10650,4870,2550,2240,-3.09,-7.59,-10.21,-18.55
2010,26,W,4,10550,4910,2480,2320,-2.04,-6.3,-9.82,-13.43
2010,27,W,4,10740,5020,2540,2380,18.02,12.3,7.63,0.0
2010,28,W,4,8580,4030,2090,1970,-23.87,-25.65,-24.55,-31.12
2010,29,W,4,11230,5290,2580,2700,3.03,0.38,-3.01,-3.57
2010,30,W,4,10740,5260,2570,2780,2.58,6.48,0.78,7.75
2010,31,W,4,10720,5250,2520,2820,-0.37,0.0,-5.97,3.68
2010,32,W,4,11030,5500,2640,2940,5.75,10.44,8.64,10.11
2010,33,W,4,10760,5260,2570,2620,3.36,4.78,2.8,2.34
2010,34,W,4,11340,5340,2600,2640,6.28,5.12,-1.89,-0.75
2010,35,W,4,11360,5370,2610,2710,4.99,4.07,-2.25,1.5
2010,36,W,4,11030,5140,2470,2340,-1.16,-2.84,-10.18,-16.73
2010,37,W,4,8520,3910,1920,1830,1.55,-3.22,-8.13,-9.85
2010,38,W,4,10860,5170,2480,2480,2.65,1.57,-4.98,-6.42
2010,39,W,4,11410,5430,2660,2510,5.06,5.23,0.38,-8.06
2010,40,W,4,11000,5110,2520,2340,5.26,3.02,0.4,-10.34
2010,41,W,4,10560,4820,2280,2310,-1.77,-4.93,-10.24,-10.12
2010,42,W,4,9600,4410,2100,2090,2.56,-0.68,-6.67,-7.52
2010,43,W,4,11550,5310,2610,2480,6.35,5.36,3.98,-0.4
2010,44,W,4,10980,5080,2430,2340,8.71,5.18,0.83,-6.77
2010,45,W,4,10580,4950,2390,2360,0.19,0.0,-7.0,-6.35
2010,46,W,4,10440,4870,2310,2410,10.13,8.22,1.76,5.24
2010,47,W,4,10910,5030,2430,2380,10.09,6.79,3.4,0.85
2010,48,W,4,7150,3290,1600,1640,-6.41,-11.8,-17.1,-14.58
2010,49,W,4,9860,4510,2200,2170,3.14,1.12,-1.79,-1.81
2010,50,W,4,11020,4990,2440,2330,11.99,7.54,1.67,-0.43
2010,51,W,4,8630,4070,1970,2070,-14.3,-16.26,-21.83,-16.87
2010,52,W,4,7850,3920,1990,2060,10.72,13.29,8.15,8.99
2011,1,W,4,7310,3690,1860,1860,2.81,3.07,-3.63,0.54
2011,2,W,4,14550,7050,3590,3400,12.53,12.08,5.59,5.26
2011,3,W,4,14070,6560,3370,2980,12.38,7.19,2.12,-0.67
2011,4,W,4,12730,6030,2960,2670,12.16,10.04,4.59,-1.84
2011,5,W,4,14500,6500,3190,2690,2.76,-3.27,-9.63,-17.99
2011,6,W,4,14710,6630,3290,2690,9.04,5.41,2.81,-10.93
2011,7,W,4,13470,6160,2980,2660,11.78,9.22,5.3,-1.85
2011,8,W,4,13160,6030,2980,2680,15.95,14.2,11.19,5.1
2011,9,W,4,12470,5730,2830,2590,-0.72,-0.35,-4.07,-5.47
2011,10,W,4,13290,6060,2960,2710,2.94,2.54,-1.99,-6.55
2011,11,W,4,13180,6190,3030,2910,0.38,0.16,-1.62,-6.43
2011,12,W,4,13360,6440,3100,3010,13.8,8.78,5.44,-7.95
2011,13,W,4,13380,6470,3060,3060,2.69,3.85,-2.55,-5.85
2011,14,W,4,13540,6370,3050,3150,7.8,7.42,1.33,6.06
2011,15,W,4,13050,6020,2810,2780,7.23,7.5,0.0,4.12
2011,16,W,4,13390,6080,2900,2740,7.03,11.97,14.62,9.16
2011,17,W,4,11370,5330,2510,2590,-4.93,-7.3,-10.99,-10.69
2011,18,W,4,6720,3400,1760,1600,-46.62,-43.89,-42.48,-47.02
2011,19,W,4,12270,6090,3070,3170,2.42,7.22,10.04,10.07
2011,20,W,4,11330,5580,2770,2780,-1.65,4.89,1.47,5.3
2011,21,W,4,12550,5980,2970,2900,4.32,5.28,4.21,0.35
2011,22,W,4,11520,5470,2730,2580,-5.57,-4.04,-4.88,-12.54
2011,23,W,4,10390,4790,2360,2210,13.06,12.44,7.76,4.74
2011,24,W,4,13200,6190,3030,3040,20.22,21.85,15.21,26.14
2011,25,W,4,12490,5930,2830,2940,17.28,21.77,10.98,31.25
2011,26,W,4,11510,5360,2550,2670,9.1,9.16,2.82,15.09
2011,27,W,4,11310,5330,2670,2510,5.31,6.18,5.12,5.46
2011,28,W,4,8690,4070,1930,1890,1.28,0.99,-7.66,-4.06
2011,29,W,4,11580,5410,2510,2600,3.12,2.27,-2.71,-3.7
2011,30,W,4,11210,5270,2500,2590,4.38,0.19,-2.72,-6.83
2011,31,W,4,11160,5230,2550,2500,4.1,-0.38,1.19,-11.35
2011,32,W,4,11130,5290,2560,2590,0.91,-3.82,-3.03,-11.9
2011,33,W,4,10940,5020,2350,2340,1.67,-4.56,-8.56,-10.69
2011,34,W,4,11000,5010,2390,2300,-3.0,-6.18,-8.08,-12.88
2011,35,W,4,10900,5000,2320,2350,-4.05,-6.89,-11.11,-13.28
2011,36,W,4,11430,5180,2480,2500,3.63,0.78,0.4,6.84
2011,37,W,4,8410,3930,1850,1870,-1.29,0.51,-3.65,2.19
2011,38,W,4,11310,5210,2470,2470,4.14,0.77,-0.4,-0.4
2011,39,W,4,11130,5200,2500,2620,-2.45,-4.24,-6.02,4.38
2011,40,W,4,9840,4550,2170,2260,-10.55,-10.96,-13.89,-3.42
2011,41,W,4,11100,5140,2470,2450,5.11,6.64,8.33,6.06
2011,42,W,4,9400,4380,2060,2090,-2.08,-0.68,-1.9,0.0
2011,43,W,4,10970,5050,2380,2370,-5.02,-4.9,-8.81,-4.44
2011,44,W,4,11090,5120,2550,2430,1.0,0.79,4.94,3.85
2011,45,W,4,10690,4910,2410,2270,1.04,-0.81,0.84,-3.81
2011,46,W,4,9180,4170,2000,1910,-12.07,-14.37,-13.42,-20.75
2011,47,W,4,11860,5270,2450,2420,8.71,4.77,0.82,1.68
2011,48,W,4,7630,3420,1650,1680,6.71,3.95,3.12,2.44
2011,49,W,4,9830,4440,2130,2080,-0.3,-1.55,-3.18,-4.15
2011,50,W,4,10300,4710,2240,2260,-6.53,-5.61,-8.2,-3.0
2011,51,W,4,10350,4700,2300,2220,19.93,15.48,16.75,7.25
2011,52,W,4,10360,5060,2520,2550,31.97,29.08,26.63,23.79
2012,1,W,4,910,490,290,280,-87.55,-86.72,-84.41,-84.95
2012,2,W,4,10820,5280,2790,2620,-25.64,-25.11,-22.28,-22.94
2012,3,W,4,14750,6950,3530,3200,4.83,5.95,4.75,7.38
2012,4,W,4,12860,5840,2980,2600,1.02,-3.15,0.68,-2.62
2012,5,W,4,10630,4730,2320,1980,-26.69,-27.23,-27.27,-26.39
2012,6,W,4,14200,6440,3170,2710,-3.47,-2.87,-3.65,0.74
2012,7,W,4,13750,6180,2990,2790,2.08,0.32,0.34,4.89
2012,8,W,4,13130,6010,2950,2780,-0.23,-0.33,-1.01,3.73
2012,9,W,4,11940,5390,2590,2460,-4.25,-5.93,-8.48,-5.02
2012,10,W,4,14010,6380,3040,2930,5.42,5.28,2.7,8.12
2012,11,W,4,13590,6190,2940,2780,3.11,0.0,-2.97,-4.47
2012,12,W,4,13640,6450,2990,3080,2.1,0.16,-3.55,2.33
2012,13,W,4,13290,6260,2880,2980,-0.67,-3.25,-5.88,-2.61
2012,14,W,4,13500,6000,2790,2680,-0.3,-5.81,-8.52,-14.92
2012,15,W,4,13030,5850,2750,2730,-0.15,-2.82,-2.14,-1.8
2012,16,W,4,13380,6010,2730,2750,-0.07,-1.15,-5.86,0.36
2012,17,W,4,13370,6090,2770,2810,17.59,14.26,10.36,8.49
2012,18,W,4,12550,6070,2850,2890,86.76,78.53,61.93,80.62
2012,19,W,4,13230,6390,3090,3040,7.82,4.93,0.65,-4.1
2012,20,W,4,12490,6060,2930,3050,10.24,8.6,5.78,9.71
2012,21,W,4,12290,5870,2780,2840,-2.07,-1.84,-6.4,-2.07
2012,22,W,4,12060,5810,2770,3010,4.69,6.22,1.47,16.67
2012,23,W,4,9880,4690,2240,2340,-4.91,-2.09,-5.08,5.88
2012,24,W,4,11670,5460,2580,2620,-11.59,-11.79,-14.85,-13.82
2012,25,W,4,11510,5500,2670,2610,-7.85,-7.25,-5.65,-11.22
2012,26,W,4,11580,5550,2730,2580,0.61,3.54,7.06,-3.37
2012,27,W,4,11570,5610,2620,2760,2.3,5.25,-1.87,9.96
2012,28,W,4,9130,4310,2020,2050,5.06,5.9,4.66,8.47
2012,29,W,4,10860,5110,2410,2530,-6.22,-5.55,-3.98,-2.69
2012,30,W,4,11130,5150,2450,2480,-0.71,-2.28,-2.0,-4.25
2012,31,W,4,10700,4910,2330,2320,-4.12,-6.12,-8.63,-7.2
2012,32,W,4,10850,4960,2300,2340,-2.52,-6.24,-10.16,-9.65
2012,33,W,4,10310,4670,2180,2200,-5.76,-6.97,-7.23,-5.98
2012,34,W,4,10730,4960,2350,2420,-2.45,-1.0,-1.67,5.22
2012,35,W,4,10920,4920,2290,2400,0.18,-1.6,-1.29,2.13
2012,36,W,4,9290,4280,1970,2060,-18.72,-17.37,-20.56,-17.6
2012,37,W,4,8030,3740,1740,1840,-4.52,-4.83,-5.95,-1.6
2012,38,W,4,12620,5630,2520,2590,11.58,8.06,2.02,4.86
2012,39,W,4,11410,5240,2480,2410,2.52,0.77,-0.8,-8.02
2012,40,W,4,10940,5110,2360,2460,11.18,12.31,8.76,8.85
2012,41,W,4,11120,5160,2360,2490,0.18,0.39,-4.45,1.63
2012,42,W,4,9520,4350,2030,2050,1.28,-0.68,-1.46,-1.91
2012,43,W,4,11250,5140,2370,2370,2.55,1.78,-0.42,0.0
2012,44,W,4,10740,4850,2260,2210,-3.16,-5.27,-11.37,-9.05
2012,45,W,4,10390,4900,2300,2300,-2.81,-0.2,-4.56,1.32
2012,46,W,4,10820,5030,2390,2400,17.86,20.62,19.5,25.65
2012,47,W,4,9340,4280,1970,2040,-21.25,-18.79,-19.59,-15.7
2012,48,W,4,8170,3670,1710,1740,7.08,7.31,3.64,3.57
2012,49,W,4,8610,3810,1740,1690,-12.41,-14.19,-18.31,-18.75
2012,50,W,4,9830,4500,2080,2150,-4.56,-4.46,-7.14,-4.87
2012,51,W,4,8450,3850,1840,1860,-18.36,-18.09,-20.0,-16.22
2012,52,W,4,19910,9350,4520,4580,92.18,84.78,79.37,79.61
2013,1,W,4,6210,2960,1590,1450,582.42,504.08,448.28,417.86
2013,2,W,4,12380,5740,2780,2730,14.42,8.71,-0.36,4.2
2013,3,W,4,16240,7380,3680,3280,10.1,6.19,4.25,2.5
2013,4,W,4,12260,5460,2560,2380,-4.67,-6.51,-14.09,-8.46
2013,5,W,4,13230,5760,2740,2390,24.46,21.78,18.1,20.71
2013,6,W,4,12310,5430,2470,2330,-13.31,-15.68,-22.08,-14.02
2013,7,W,4,12600,5640,2640,2440,-8.36,-8.74,-11.71,-12.54
2013,8,W,4,11480,5110,2360,2220,-12.57,-14.98,-20.0,-20.14
2013,9,W,4,13920,6250,2980,2700,16.58,15.96,15.06,9.76
2013,10,W,4,14130,6690,3020,3200,0.86,4.86,-0.66,9.22
2013,11,W,4,13960,6820,3160,3560,2.72,10.18,7.48,28.06
2013,12,W,4,13510,6400,2910,3130,-0.95,-0.78,-2.68,1.62
2013,13,W,4,13280,6140,2860,2780,-0.08,-1.92,-0.69,-6.71
2013,14,W,4,12580,5660,2600,2520,-6.81,-5.67,-6.81,-5.97
2013,15,W,4,13390,5930,2610,2560,2.76,1.37,-5.09,-6.23
2013,16,W,4,13070,5860,2620,2620,-2.32,-2.5,-4.03,-4.73
2013,17,W,4,12880,6210,2830,3090,-3.66,1.97,2.17,9.96
2013,18,W,4,14100,6900,3130,3480,12.35,13.67,9.82,20.42
2013,19,W,4,13100,6340,3000,3200,-0.98,-0.78,-2.91,5.26
2013,20,W,4,12450,5850,2780,2890,-0.32,-3.47,-5.12,-5.25
2013,21,W,4,10160,4790,2210,2390,-17.33,-18.4,-20.5,-15.85
2013,22,W,4,10800,5130,2350,2620,-10.45,-11.7,-15.16,-12.96
2013,23,W,4,12810,6090,2890,2930,29.66,29.85,29.02,25.21
2013,24,W,4,8740,4320,2060,2200,-25.11,-20.88,-20.16,-16.03
2013,25,W,4,13690,6780,3180,3450,18.94,23.27,19.1,32.18
2013,26,W,4,14360,6860,3270,3380,24.01,23.6,19.78,31.01
2013,27,W,4,7920,3890,1820,1900,-31.55,-30.66,-30.53,-31.16
2013,28,W,4,12830,6020,2740,2910,40.53,39.68,35.64,41.95
2013,29,W,4,11950,5530,2550,2630,10.04,8.22,5.81,3.95
2013,30,W,4,11460,5270,2370,2490,2.96,2.33,-3.27,0.4
2013,31,W,4,12060,5520,2500,2550,12.71,12.42,7.3,9.91
2013,32,W,4,11660,5350,2380,2540,7.47,7.86,3.48,8.55
2013,33,W,4,11530,5210,2400,2550,11.83,11.56,10.09,15.91
2013,34,W,4,11470,5290,2340,2510,6.9,6.65,-0.43,3.72
2013,35,W,4,11910,5380,2470,2560,9.07,9.35,7.86,6.67
2013,36,W,4,9040,4110,1840,1950,-2.69,-3.97,-6.6,-5.34
2013,37,W,4,12080,5540,2430,2590,50.44,48.13,39.66,40.76
2013,38,W,4,11790,5330,2410,2580,-6.58,-5.33,-4.37,-0.39
2013,39,W,4,9740,4370,1960,2110,-14.64,-16.6,-20.97,-12.45
2013,40,W,4,13600,6240,2790,3050,24.31,22.11,18.22,23.98
2013,41,W,4,9840,4490,1930,2130,-11.51,-12.98,-18.22,-14.46
2013,42,W,4,9100,4230,1810,2040,-4.41,-2.76,-10.84,-0.49
2013,43,W,4,12270,5510,2300,2660,9.07,7.2,-2.95,12.24
2013,44,W,4,12480,5660,2500,2770,16.2,16.7,10.62,25.34
2013,45,W,4,11820,5300,2320,2530,13.76,8.16,0.87,10.0
2013,46,W,4,9950,4370,1880,2120,-8.04,-13.12,-21.34,-11.67
2013,47,W,4,11860,5310,2250,2600,26.98,24.07,14.21,27.45
2013,48,W,4,8650,3880,1740,1950,5.88,5.72,1.75,12.07
2013,49,W,4,9720,4370,1940,2160,12.89,14.7,11.49,27.81
2013,50,W,4,10920,5000,2330,2420,11.09,11.11,12.02,12.56
2013,51,W,4,11300,5330,2540,2660,33.73,38.44,38.04,43.01
2013,52,W,4,9220,4470,2130,2410,-53.69,-52.19,-52.88,-47.38
2014,1,W,4,3340,1680,810,970,-46.22,-43.24,-49.06,-33.1
2014,2,W,4,16050,7870,3950,4010,29.64,37.11,42.09,46.89
2014,3,W,4,17450,8110,3790,4020,7.45,9.89,2.99,22.56
2014,4,W,4,12650,5850,2750,2870,3.18,7.14,7.42,20.59
2014,5,W,4,15130,6740,3050,3160,14.36,17.01,11.31,32.22
2014,6,W,4,14520,6470,2940,3040,17.95,19.15,19.03,30.47
2014,7,W,4,14000,6100,2770,2910,11.11,8.16,4.92,19.26
2014,8,W,4,12430,5410,2390,2560,8.28,5.87,1.27,15.32
2014,9,W,4,14700,6570,2930,3170,5.6,5.12,-1.68,17.41
2014,10,W,4,14970,6620,2900,3220,5.94,-1.05,-3.97,0.62
2014,11,W,4,14480,6500,2770,3220,3.72,-4.69,-12.34,-9.55
2014,12,W,4,14900,6730,2850,3310,10.29,5.16,-2.06,5.75
2014,13,W,4,14880,6570,2890,3210,12.05,7.0,1.05,15.47
2014,14,W,4,14300,6210,2730,2900,13.67,9.72,5.0,15.08
2014,15,W,4,14050,6020,2590,2860,4.93,1.52,-0.77,11.72
2014,16,W,4,14120,6110,2460,2830,8.03,4.27,-6.11,8.02
2014,17,W,4,13420,6250,2780,3030,4.19,0.64,-1.77,-1.94
2014,18,W,4,13840,6390,2860,3140,-1.84,-7.39,-8.63,-9.77
2014,19,W,4,13510,6100,2610,3010,3.13,-3.79,-13.0,-5.94
2014,20,W,4,12610,5750,2490,2820,1.29,-1.71,-10.43,-2.42
2014,21,W,4,13110,5910,2600,3040,29.04,23.38,17.65,27.2
2014,22,W,4,10360,4700,2030,2390,-4.07,-8.38,-13.62,-8.78
2014,23,W,4,13110,5950,2570,2940,2.34,-2.3,-11.07,0.34
2014,24,W,4,12650,5780,2530,2850,44.74,33.8,22.82,29.55
2014,25,W,4,12280,5750,2610,2880,-10.3,-15.19,-17.92,-16.52
2014,26,W,4,12540,5760,2550,2800,-12.67,-16.03,-22.02,-17.16
2014,27,W,4,12020,5510,2440,2710,51.77,41.65,34.07,42.63
2014,28,W,4,9720,4380,1890,2150,-24.24,-27.24,-31.02,-26.12
2014,29,W,4,11630,5300,2310,2560,-2.68,-4.16,-9.41,-2.66
2014,30,W,4,12110,5480,2360,2690,5.67,3.98,-0.42,8.03
2014,31,W,4,12040,5590,2530,2690,-0.17,1.27,1.2,5.49
2014,32,W,4,11900,5340,2340,2680,2.06,-0.19,-1.68,5.51
2014,33,W,4,12110,5370,2320,2680,5.03,3.07,-3.33,5.1
2014,34,W,4,12230,5360,2370,2660,6.63,1.32,1.28,5.98
2014,35,W,4,12150,5430,2350,2730,2.02,0.93,-4.86,6.64
2014,36,W,4,9550,4280,1820,2170,5.64,4.14,-1.09,11.28
2014,37,W,4,12230,5450,2290,2710,1.24,-1.62,-5.76,4.63
2014,38,W,4,11830,5320,2320,2610,0.34,-0.19,-3.73,1.16
2014,39,W,4,11920,5330,2300,2620,22.38,21.97,17.35,24.17
2014,40,W,4,12030,5410,2350,2630,-11.54,-13.3,-15.77,-13.77
2014,41,W,4,11860,5230,2220,2430,20.53,16.48,15.03,14.08
2014,42,W,4,10550,4690,2060,2250,15.93,10.87,13.81,10.29
2014,43,W,4,11730,5290,2240,2630,-4.4,-3.99,-2.61,-1.13
2014,44,W,4,12030,5420,2360,2620,-3.61,-4.24,-5.6,-5.42
2014,45,W,4,11650,5230,2260,2540,-1.44,-1.32,-2.59,0.4
2014,46,W,4,10200,4490,1950,2190,2.51,2.75,3.72,3.3
2014,47,W,4,11240,5060,2140,2450,-5.23,-4.71,-4.89,-5.77
2014,48,W,4,8850,4070,1700,2020,2.31,4.9,-2.3,3.59
2014,49,W,4,10060,4630,2070,2240,3.5,5.95,6.7,3.7
2014,50,W,4,11420,5250,2310,2530,4.58,5.0,-0.86,4.55
2014,51,W,4,11490,5300,2480,2590,1.68,-0.56,-2.36,-2.63
2014,52,W,4,9310,4540,2120,2440,0.98,1.57,-0.47,1.24
2014,53,W,4,2990,1470,740,770,,,,
2015,1,W,4,17880,8460,4160,4490,435.33,403.57,413.58,362.89
2015,2,W,4,11940,5570,2570,2750,-25.61,-29.22,-34.94,-31.42
2015,3,W,4,17180,7980,3590,4020,-1.55,-1.6,-5.28,0.0
2015,4,W,4,15800,7390,3370,3650,24.9,26.32,22.55,27.18
2015,5,W,4,15470,7100,3150,3500,2.25,5.34,3.28,10.76
2015,6,W,4,15180,6820,2980,3330,4.55,5.41,1.36,9.54
2015,7,W,4,12860,5750,2450,2770,-8.14,-5.74,-11.55,-4.81
2015,8,W,4,14950,6730,2930,3140,20.27,24.4,22.59,22.66
2015,9,W,4,15190,6840,2960,3320,3.33,4.11,1.02,4.73
2015,10,W,4,14610,6660,2870,3240,-2.4,0.6,-1.03,0.62
2015,11,W,4,15100,6900,2990,3440,4.28,6.15,7.94,6.83
2015,12,W,4,14810,6640,2860,3190,-0.6,-1.34,0.35,-3.63
2015,13,W,4,14230,6390,2700,3090,-4.37,-2.74,-6.57,-3.74
2015,14,W,4,13980,6090,2610,2780,-2.24,-1.93,-4.4,-4.14
2015,15,W,4,14600,6350,2600,3060,3.91,5.48,0.39,6.99
2015,16,W,4,14040,6460,2820,3170,-0.57,5.73,14.63,12.01
2015,17,W,4,13770,6310,2780,3080,2.61,0.96,0.0,1.65
2015,18,W,4,12930,5870,2500,2890,-6.58,-8.14,-12.59,-7.96
2015,19,W,4,13940,6370,2810,3060,3.18,4.43,7.66,1.66
2015,20,W,4,13680,6280,2730,3090,8.49,9.22,9.64,9.57
2015,21,W,4,11170,5080,2210,2680,-14.8,-14.04,-15.0,-11.84
2015,22,W,4,13730,6220,2670,3150,32.53,32.34,31.53,31.8
2015,23,W,4,12940,5870,2570,2910,-1.3,-1.34,0.0,-1.02
2015,24,W,4,12910,5760,2530,2830,2.06,-0.35,0.0,-0.7
2015,25,W,4,13020,5920,2560,2890,6.03,2.96,-1.92,0.35
2015,26,W,4,12840,5800,2630,2850,2.39,0.69,3.14,1.79
2015,27,W,4,11340,5090,2150,2440,-5.66,-7.62,-11.89,-9.96
2015,28,W,4,12110,5470,2380,2720,24.59,24.89,25.93,26.51
2015,29,W,4,12270,5450,2330,2620,5.5,2.83,0.87,2.34
2015,30,W,4,12510,5580,2450,2640,3.3,1.82,3.81,-1.86
2015,31,W,4,12450,5380,2390,2610,3.41,-3.76,-5.53,-2.97
2015,32,W,4,12520,5410,2360,2600,5.21,1.31,0.85,-2.99
2015,33,W,4,12410,5350,2310,2650,2.48,-0.37,-0.43,-1.12
2015,34,W,4,12590,5470,2380,2510,2.94,2.05,0.42,-5.64
2015,35,W,4,12630,5380,2370,2570,3.95,-0.92,0.85,-5.86
2015,36,W,4,10150,4410,1900,2080,6.28,3.04,4.4,-4.15
2015,37,W,4,12350,5330,2240,2510,0.98,-2.2,-2.18,-7.38
2015,38,W,4,12580,5700,2370,2870,6.34,7.14,2.16,9.96
2015,39,W,4,12480,5530,2320,2670,4.7,3.75,0.87,1.91
2015,40,W,4,12450,5720,2360,2910,3.49,5.73,0.43,10.65
2015,41,W,4,11560,5060,2100,2450,-2.53,-3.25,-5.41,0.82
2015,42,W,4,13290,5840,2500,2830,25.97,24.52,21.36,25.78
2015,43,W,4,12570,5550,2360,2630,7.16,4.91,5.36,0.0
2015,44,W,4,11770,5170,2190,2420,-2.16,-4.61,-7.2,-7.63
2015,45,W,4,11300,4940,2140,2370,-3.0,-5.54,-5.31,-6.69
2015,46,W,4,11490,5070,2110,2360,12.65,12.92,8.21,7.76
2015,47,W,4,8990,4000,1730,2020,-20.02,-20.95,-19.16,-17.55
2015,48,W,4,10360,4490,1970,2200,17.06,10.32,15.88,8.91
2015,49,W,4,12010,5420,2330,2590,19.38,17.06,12.56,15.62
2015,50,W,4,11800,5260,2340,2520,3.33,0.19,1.3,-0.4
2015,51,W,4,10090,4590,2080,2380,-12.18,-13.4,-16.13,-8.11
2015,52,W,4,4790,2370,1170,1310,-48.55,-47.8,-44.81,-46.31
2016,1,W,4,18680,8880,4420,4400,4.47,4.96,6.25,-2.0
2016,2,W,4,12380,5540,2670,2760,3.69,-0.54,3.89,0.36
2016,3,W,4,17110,7670,3340,3710,-0.41,-3.88,-6.96,-7.71
2016,4,W,4,15810,7070,3150,3450,0.06,-4.33,-6.53,-5.48
2016,5,W,4,12980,5670,2490,2640,-16.1,-20.14,-20.95,-24.57
2016,6,W,4,17960,7910,3520,3890,18.31,15.98,18.12,16.82
2016,7,W,4,14160,6300,2810,3060,10.11,9.57,14.69,10.47
2016,8,W,4,15550,6740,3000,3120,4.01,0.15,2.39,-0.64
2016,9,W,4,15370,6530,2810,3020,1.18,-4.53,-5.07,-9.04
2016,10,W,4,15690,6750,2910,3210,7.39,1.35,1.39,-0.93
2016,11,W,4,15410,6780,2940,3300,2.05,-1.74,-1.67,-4.07
2016,12,W,4,15160,6490,2810,3140,2.36,-2.26,-1.75,-1.57
2016,13,W,4,14510,6080,2700,2720,1.97,-4.85,0.0,-11.97
2016,14,W,4,14510,6090,2580,2790,3.79,0.0,-1.15,0.36
2016,15,W,4,14660,6180,2610,2780,0.41,-2.68,0.38,-9.15
2016,16,W,4,14910,6310,2670,2880,6.2,-2.32,-5.32,-9.15
2016,17,W,4,14710,6430,2870,2970,6.83,1.9,3.24,-3.57
2016,18,W,4,14570,6360,2760,3060,12.68,8.35,10.4,5.88
2016,19,W,4,13990,6210,2620,3070,0.36,-2.51,-6.76,0.33
2016,20,W,4,13660,6050,2620,2920,-0.15,-3.66,-4.03,-5.5
2016,21,W,4,14810,6590,2920,3160,32.59,29.72,32.13,17.91
2016,22,W,4,11260,4990,2140,2410,-17.99,-19.77,-19.85,-23.49
2016,23,W,4,14350,6370,2740,3040,10.9,8.52,6.61,4.47
2016,24,W,4,13920,6180,2720,3000,7.82,7.29,7.51,6.01
2016,25,W,4,13520,5930,2670,2790,3.84,0.17,4.3,-3.46
2016,26,W,4,8350,3690,1570,1790,-34.97,-36.38,-40.3,-37.19
2016,27,W,4,14540,6350,2760,3010,28.22,24.75,28.37,23.36
2016,28,W,4,13350,5830,2460,2730,10.24,6.58,3.36,0.37
2016,29,W,4,12410,5410,2240,2550,1.14,-0.73,-3.86,-2.67
2016,30,W,4,13050,5700,2400,2560,4.32,2.15,-2.04,-3.03
2016,31,W,4,13250,5590,2370,2640,6.43,3.9,-0.84,1.15
2016,32,W,4,13120,5670,2380,2670,4.79,4.81,0.85,2.69
2016,33,W,4,13350,5690,2390,2640,7.57,6.36,3.46,-0.38
2016,34,W,4,13560,5910,2480,2730,7.7,8.04,4.2,8.76
2016,35,W,4,13210,5660,2350,2720,4.59,5.2,-0.84,5.84
2016,36,W,4,11060,4760,1990,2240,8.97,7.94,4.74,7.69
2016,37,W,4,13420,5450,2290,2510,8.66,2.25,2.23,0.0
2016,38,W,4,13740,5880,2430,2800,9.22,3.16,2.53,-2.44
2016,39,W,4,13420,5690,2440,2640,7.53,2.89,5.17,-1.12
2016,40,W,4,13630,5890,2510,2680,9.48,2.97,6.36,-7.9
2016,41,W,4,11680,4910,2030,2260,1.04,-2.96,-3.33,-7.76
2016,42,W,4,13050,5540,2340,2590,-1.81,-5.14,-6.4,-8.48
2016,43,W,4,12910,5550,2320,2660,2.7,0.0,-1.69,1.14
2016,44,W,4,12060,5100,2140,2350,2.46,-1.35,-2.28,-2.89
2016,45,W,4,12650,5450,2270,2600,11.95,10.32,6.07,9.7
2016,46,W,4,12200,5220,2140,2360,6.18,2.96,1.42,0.0
2016,47,W,4,9800,4110,1670,1940,9.01,2.75,-3.47,-3.96
2016,48,W,4,11780,4940,2120,2270,13.71,10.02,7.61,3.18
2016,49,W,4,12490,5290,2300,2460,4.0,-2.4,-1.29,-5.02
2016,50,W,4,12750,5450,2410,2550,8.05,3.61,2.99,1.19
2016,51,W,4,12460,5530,2610,2640,23.49,20.48,25.48,10.92
2016,52,W,4,5860,2640,1210,1400,22.34,11.39,3.42,6.87
2017,1,W,4,14010,6350,3100,3070,-25.0,-28.49,-29.86,-30.23
2017,2,W,4,16520,7190,3370,3330,33.44,29.78,26.22,20.65
2017,3,W,4,14490,6390,2930,2930,-15.31,-16.69,-12.28,-21.02
2017,4,W,4,17270,7340,3160,3480,9.23,3.82,0.32,0.87
2017,5,W,4,17540,7480,3260,3430,35.13,31.92,30.92,29.92
2017,6,W,4,16350,6850,2960,3300,-8.96,-13.4,-15.91,-15.17
2017,7,W,4,15560,6660,2790,3250,9.89,5.71,-0.71,6.21
2017,8,W,4,15180,6330,2720,3000,-2.38,-6.08,-9.33,-3.85
2017,9,W,4,16860,7200,3090,3310,9.69,10.26,9.96,9.6
2017,10,W,4,16820,7120,3050,3280,7.2,5.48,4.81,2.18
2017,11,W,4,16740,7050,3030,3340,8.63,3.98,3.06,1.21
2017,12,W,4,16310,6820,2850,3270,7.59,5.08,1.42,4.14
2017,13,W,4,16580,6850,2880,3180,14.27,12.66,6.67,16.91
2017,14,W,4,16210,6600,2720,3030,11.72,8.37,5.43,8.6
2017,15,W,4,15830,6470,2660,2960,7.98,4.69,1.92,6.47
2017,16,W,4,16040,6640,2630,3190,7.58,5.23,-1.5,10.76
